plafond|"<div class=""article""><div class=""k"">plafond</div>plafond<br/> * wat je ziet in een kamer als je omhoog kijkt<br/>vb:de schilder heeft het plafond gewit<br/><br/> * hij zit tegen zijn plafond<br/> [zal nooit meer verdienen dan nu]</div>"
plagen|"<div class=""article""><div class=""k"">plagen</div>plagen<br/> * voor de grap boos proberen te maken<br/>vb:mijn broers plagen hun zusje altijd<br/> * erdoor gehinderd worden<br/>vb:hij wordt geplaagd door kiespijn</div>"
plamuren|"<div class=""article""><div class=""k"">plamuren</div>plamuren<br/> * putjes en scheurtjes opvullen<br/>vb:je moet het hout eerst plamuren voor je het verft</div>"
plan|"<div class=""article""><div class=""k"">plan</div>plan<br/> * voorlopig ontwerp van iets<br/>vb:hij legde zijn plan aan de directie voor<br/><br/> * plannen maken<br/> [bedenken wat je gaat doen]<br/> * iets van plan zijn<br/> [het voornemen hebben iets te gaan doen]<br/> * een plan uitbroeden<br/> [maken]<br/><br/>synoniemen: concept opzet voornemen<br/> * uitgewerkte beschrijving of tekening<br/>vb:je moet je precies aan het bouwplan houden</div>"
plank|"<div class=""article""><div class=""k"">plank</div>plank<br/> * plat lang stuk hout<br/>vb:het hek is gemaakt van planken<br/><br/> * hij slaat de plank mis<br/> [hij vergist zich]<br/> * ik ben zo stijf als een plank<br/> [heel erg stijf]</div>"
plant|"<div class=""article""><div class=""k"">plant</div>plant<br/> * een stengel die groeit, met wortels en bladeren<br/>vb:voor het raam staat een plant</div>"
plassen|"<div class=""article""><div class=""k"">plassen</div>plassen<br/> * urine uitstoten<br/>vb:zij deed een plas op de WC<br/> * met water spelen<br/>vb:de kinderen plassen door het water</div>"
plat|"<div class=""article""><div class=""k"">plat</div>plat<br/> * met weinig hoogte<br/>vb:als je erop zit is het kussen plat<br/><br/> * een platte neus<br/> [die niet ver uitsteekt]<br/> * zo plat als een dubbeltje<br/> [heel erg plat]<br/><br/>tegenstelling: bol<br/> * evenwijdig aan de horizon<br/>vb:we hebben een plat dak waar je op kunt zonnen<br/><br/> * ik ga plat<br/> [ik ga slapen]<br/> * hem plat spuiten<br/> [veel kalmerende middelen inspuiten]<br/><br/>synoniem: horizontaal<br/> * met dialect<br/>vb:hij praat plat Amsterdams<br/><br/> * de fabriek gaat plat<br/> [er wordt gestaakt]</div>"
plechtig|"<div class=""article""><div class=""k"">plechtig</div>plechtig<br/> * officieel en ernstig<br/>vb:het was een plechtige dienst</div>"
plechtigheid|"<div class=""article""><div class=""k"">plechtigheid</div>plechtigheid<br/> * officiÃ«le bijeenkomst vanwege een bijzondere gebeurtenis<br/>vb:de huwelijksplechtigheid was op het stadhuis<br/>synoniem: ceremonie</div>"
plegen|"<div class=""article""><div class=""k"">plegen</div>plegen<br/> * het doen<br/>vb:hij heeft een moord gepleegd</div>"
plein|"<div class=""article""><div class=""k"">plein</div>plein<br/> * open bestrate ruimte tussen gebouwen<br/>vb:er lagen allemaal huizen rond het plein</div>"
pleister|"<div class=""article""><div class=""k"">pleister</div>pleister<br/> * stukje stof met verbandgaasje voor op een wond<br/>vb:kom hier met je knie dan doe ik er een pleister op<br/><br/> * dat is een pleister op de wonde<br/> [dat verzacht de ellende een beetje]</div>"
pleite|"<div class=""article""><div class=""k"">pleite</div>pleite<br/> * weg, verdwenen<br/>vb:ik ga pleite</div>"
plek|"<div class=""article""><div class=""k"">plek</div>plek<br/> * bepaalde ruimte of punt in de ruimte<br/>vb:op deze plek wil ik altijd blijven wonen<br/><br/> * ter plekke<br/> [op de plaats zelf]<br/> * een blauwe plek<br/> [een bloeduitstorting onder de huid]<br/><br/>synoniemen: plaats punt</div>"
plezier|"<div class=""article""><div class=""k"">plezier</div>plezier<br/> * wat je leuk vindt<br/>vb:daar heb ik plezier in<br/><br/> * wij beleven daar veel plezier aan<br/> [wij vinden het erg prettig en leuk]<br/> * wil je mij een plezier doen<br/> [iets doen wat mij blij maakt]<br/> * het voor je plezier doen<br/> [alleen omdat je het leuk vindt]<br/> * plezier maken<br/> [samen met anderen iets leuks doen]<br/> * met plezier!<br/> [ik doe het graag]<br/> * veel plezier!<br/> [zorg dat je het leuk hebt]<br/><br/>synoniemen: pret lol schik<br/>tegenstelling: verdriet</div>"
plicht|"<div class=""article""><div class=""k"">plicht</div>plicht<br/> * wat je volgens jezelf en anderen moet doen<br/>vb:het is mijn plicht je te waarschuwen<br/><br/> * je plicht verzuimen<br/> [niet doen wat je moet doen]<br/> * de plicht roept!<br/> [ik moet weer aan het werk]<br/><br/>synoniem: taak<br/>tegenstelling: recht</div>"
ploeg|"<div class=""article""><div class=""k"">ploeg</div>ploeg<br/> * groep werkers of sporters<br/>vb:deze ploeg werkt dag en nacht door</div>"
plomp|"<div class=""article""><div class=""k"">plomp</div>plomp<br/> * grof en zwaar gebouwd<br/>vb:hij heeft een plomp uiterlijk<br/>synoniem: log</div>"
plotseling|"<div class=""article""><div class=""k"">plotseling</div>plotseling<br/> * snel, terwijl het niet verwacht werd<br/>vb:plotseling stond er een inbreker in de kamer<br/>synoniemen: ineens onverwacht opeens<br/>tegenstelling: geleidelijk</div>"
plus|"<div class=""article""><div class=""k"">plus</div>plus<br/> * boven nul<br/>vb:het is plus 21 graden Celsius<br/><br/> * ik heb een 6+ voor dat proefwerk<br/> [iets meer dan een 6]<br/> * 40+ kaas<br/> [met 40% vet]<br/><br/>tegenstelling: min<br/> * geeft aan dat je het tweede getal moet optellen bij het eerste<br/>vb:twee plus twee is vier<br/>synoniem: en<br/>tegenstelling: min</div>"
poen|"<div class=""article""><div class=""k"">poen</div>poen<br/> * munten of papier om mee te betalen<br/>vb:heb je genoeg poen bij je?<br/>synoniem: geld</div>"
poep|"<div class=""article""><div class=""k"">poep</div>poep<br/> * onverteerd voedsel dat via je anus naar buiten komt<br/>vb:er zit weer hondepoep aan mijn schoen<br/>synoniemen: ontlasting schijt</div>"
poepen|"<div class=""article""><div class=""k"">poepen</div>poepen<br/> * onverteerd voedsel door je anus naar buiten laten komen<br/>vb:ik ga naar de WC om te poepen<br/>synoniem: drukken</div>"
poes|"<div class=""article""><div class=""k"">poes</div>poes<br/> * klein huisdier dat miauwt<br/>vb:onze poes zit voor het raam<br/><br/> * dat is niet voor de poes<br/> [het is erg indrukwekkend]<br/> * mis poes!<br/> [je hebt het lekker fout]<br/><br/>synoniem: kat</div>"
poetsen|"<div class=""article""><div class=""k"">poetsen</div>poetsen<br/> * het schoon of glanzend wrijven<br/>vb:je moet je schoenen poetsen</div>"
pogen|"<div class=""article""><div class=""k"">pogen</div>pogen<br/> * er je best voor doen<br/>vb:ik poogde het woord te schrijven<br/>synoniemen: proberen trachten</div>"
polijsten|"<div class=""article""><div class=""k"">polijsten</div>polijsten<br/> * glad en glanzend schuren<br/>vb:de diamant werd gepolijst</div>"
polio|"<div class=""article""><div class=""k"">polio</div>polio<br/> * besmettelijke ziekte die verlamming veroorzaakt<br/>vb:hij is invalide door polio</div>"
politie|"<div class=""article""><div class=""k"">politie</div>politie<br/> * groep mensen die de orde handhaaft<br/>vb:de politie arresteerde de dief</div>"
politieagent|"<div class=""article""><div class=""k"">politieagent</div>politieagent<br/> * wie bij de politie werkt<br/>vb:de politieagent regelde het verkeer</div>"
politiek|"<div class=""article""><div class=""k"">politiek</div>politiek<br/> * de manier waarop je de zaken aanpakt<br/>vb:politiek gezien is dit een goed besluit<br/>synoniem: beleid<br/> * het maken van regels voor het bestuur van het land<br/>vb:de politiek besloot dat de belastingen omhoog moesten<br/><br/> * een politieke gevangene<br/> [wie gevangen zit vanwege zijn ideeÃ«n]<br/> * politieke partijen<br/> [partijen die opvattingen hebben over het besturen van het land]</div>"
pollepel|"<div class=""article""><div class=""k"">pollepel</div>pollepel<br/> * grote lepel in de vorm van een halve bol<br/>vb:je gebruikt de pollepel om soep te scheppen</div>"
pols|"<div class=""article""><div class=""k"">pols</div>pols<br/> * gewricht tussen hand en onderarm<br/>vb:je moet je pols rechthouden als je schrijft<br/><br/> * dat doe ik uit de losse pols<br/> [met het grootste gemak]<br/><br/> * het kloppen van het bloed<br/>vb:de verpleegster voelt mijn pols</div>"
poolshoogte|"<div class=""article""><div class=""k"">poolshoogte</div>poolshoogte<br/> * kijken wat er aan de hand is, het onderzoeken<br/>vb:ik moet even poolshoogte nemen</div>"
poos|"<div class=""article""><div class=""k"">poos</div>poos<br/> * reeks van momenten<br/>vb:ze bleef een hele poos weg<br/>synoniemen: tijd periode</div>"
poot|"<div class=""article""><div class=""k"">poot</div>poot<br/> * been van een dier<br/>vb:een hond heeft vier poten en een staart<br/><br/> * het komt op zijn pootjes terecht<br/> [het komt wel goed]<br/> * op zijn achterste poten staan<br/> [verontwaardigd zijn, protesteren]<br/><br/> * deel van stoel of tafel<br/>vb:deze stoel heeft vier poten<br/><br/> * iets op poten zetten<br/> [het organiseren]<br/> * de poten onder zijn stoel vandaan zagen<br/> [ervoor zorgen dat hij het niet redt]<br/><br/> * hand, voet of been<br/>vb:nergens aankomen met je poten!<br/><br/> * geen poot uitsteken<br/> [helemaal niets doen]<br/> * poten thuishouden!<br/> [afblijven]<br/> * op hoge poten<br/> [erg verontwaardigd]<br/> * op je poot spelen<br/> [tekeer gaan uit kwaadheid]<br/> * je poot stijfhouden<br/> [niet toegeven]<br/> * hem een poot uitdraaien<br/> [hem oplichten]<br/> * geen poot hebben om op te staan<br/> [nergens je gelijk mee kunnen aantonen]</div>"
pop|"<div class=""article""><div class=""k"">pop</div>pop<br/> * figuur in de vorm van een mens<br/>vb:veel meisjes spelen met poppen<br/><br/> * nu heb je de poppen aan het dansen<br/> [nu begint de ruzie]<br/> * poppetje gezien, kastje dicht<br/> [je hebt het heel even gezien, nu stop ik het weer weg]<br/><br/> * een bepaald soort muziek<br/>vb:ik hou niet van pop, maar wel van soul</div>"
portabel|"<div class=""article""><div class=""k"">portabel</div>portabel<br/> * draagbaar<br/>vb:een portabel radio<br/>tegenstelling: onroerend</div>"
portemonnee|"<div class=""article""><div class=""k"">portemonnee</div>portemonnee<br/> * waar je je geld in bewaart<br/>vb:hij draagt zijn portemonnee altijd in zijn broekzak<br/>synoniem: beurs</div>"
portier|"<div class=""article""><div class=""k"">portier</div>portier<br/> * deur van een auto<br/>vb:ik sluit het portier en rij weg<br/> * wie de ingang van een gebouw bewaakt<br/>vb:de portier wees mij de weg</div>"
positie|"<div class=""article""><div class=""k"">positie</div>positie<br/> * werk waarvoor je betaald wordt<br/>vb:zij heeft een goede positie bij een bank<br/>synoniemen: baan betrekking<br/> * waar het zich bevindt<br/>vb:wat is de positie van het schip?<br/><br/> * in de voorste positie<br/> [vooraan]<br/> * je moet je positie bepalen<br/> [je standpunt bepalen]<br/><br/> * toestand waarin iemand zich bevindt<br/>vb:hij is niet in de positie om kritiek te hebben<br/><br/> * in positie zijn<br/> [een baby verwachten]<br/><br/> * stand van lichaam of lichaamsdeel<br/>vb:door de verkeerde positie van je voeten krijg je rugpijn</div>"
positief|"<div class=""article""><div class=""k"">positief</div>positief<br/> * goedkeurend of instemmend<br/>vb:hij reageerde positief op mijn voorstel<br/>tegenstelling: negatief<br/> * wie alleen het goede doet of benadrukt<br/>vb:hij levert een positieve bijdrage<br/>tegenstelling: negatief<br/> * groter dan nul<br/>vb:3 is een positief getal<br/>tegenstelling: negatief</div>"
post|"<div class=""article""><div class=""k"">post</div>post<br/> * wat door een besteldienst wordt bezorgd<br/>vb:is er nog post vandaag?<br/> * de grootste besteldienst<br/>vb:ik breng dat pakje even naar de post<br/><br/> * iets op de post doen<br/> [in de brievenbus doen]<br/><br/> * onderdeel van rekening of boekhouding<br/>vb:we hebben ook een post voor onderhoud in de planning<br/> * waar iemand de wacht houdt<br/>vb:hij blijft op zijn post</div>"
postbode|"<div class=""article""><div class=""k"">postbode</div>postbode<br/> * wie de post aan huis bezorgt<br/>vb:is de postbode al geweest?</div>"
posten|"<div class=""article""><div class=""k"">posten</div>posten<br/> * het in een brievenbus stoppen<br/>vb:wil je deze brief even posten?<br/> * op wacht staan<br/>vb:de stakers posten bij de poort</div>"
pot|"<div class=""article""><div class=""k"">pot</div>pot<br/> * vat van aardewerk of glas<br/>vb:hebben we nog een pot appelmoes?<br/><br/> * eten wat de pot schaft<br/> [wat op tafel komt]<br/> * hij kan een potje bij me breken<br/> [ik word niet gauw boos op hem]<br/> * zijn eigen potje koken<br/> [zijn eigen eten klaarmaken]<br/><br/> * lage schaal om in te plassen<br/>vb:hij zet de kleuter op de pot<br/><br/> * hij kan de pot op<br/> [ik trek me niets van hem aan]<br/><br/> * geld dat ingezet wordt bij een spel<br/>vb:ik heb de pot gewonnen<br/><br/> * het is allemaal Ã©Ã©n pot nat<br/> [hetzelfde]<br/> * je maakt er een potje van<br/> [een rommeltje]</div>"
poten|"<div class=""article""><div class=""k"">poten</div>poten<br/> * ze in de grond zetten<br/>vb:vandaag heb ik de aardappels gepoot</div>"
potlood|"<div class=""article""><div class=""k"">potlood</div>potlood<br/> * houten staafje met stift erin waarmee je schrijft<br/>vb:hij tekent met een potlood</div>"
praatje|"<div class=""article""><div class=""k"">praatje</div>praatje<br/> * kort gesprek over gewone dingen<br/>vb:mijn collega kwam een praatje maken<br/><br/> * hij heeft praatjes<br/> [hij schept op over zichzelf]<br/> * dat is maar een praatje<br/> [het is niet waar]<br/> * praatjes vullen geen gaatjes<br/> [met alleen praten wordt het werk niet gedaan]</div>"
prachtig|"<div class=""article""><div class=""k"">prachtig</div>prachtig<br/> * heel erg leuk<br/>vb:wat hij doet, vind ik prachtig<br/>synoniemen: enig fantastisch<br/>tegenstellingen: verschrikkelijk vreselijk afschuwelijk<br/> * heel erg mooi<br/>vb:we hebben een prachtig schilderij gekocht<br/><br/> * dat komt prachtig uit<br/> [het komt heel goed uit]<br/><br/>synoniem: schitterend<br/>tegenstelling: lelijk</div>"
praktijk|"<div class=""article""><div class=""k"">praktijk</div>praktijk<br/> * het doen, het uitoefenen<br/>vb:het idee is mooi, maar werkt het ook in de praktijk?<br/><br/> * het in de praktijk brengen<br/> [het doen]<br/><br/> * werkkring van dokter of advocaat<br/>vb:de dokter heeft een nieuwe praktijk geopend<br/><br/> * hij heeft een grote praktijk<br/> [veel patiÃ«nten of cliÃ«nten]<br/><br/> * nare manier van doen<br/>vb:ik ben niet gediend van die praktijken</div>"
praktisch|"<div class=""article""><div class=""k"">praktisch</div>praktisch<br/> * nog net niet helemaal<br/>vb:ik ben praktisch klaar met het werk<br/>synoniemen: bijna haast vrijwel nagenoeg<br/> * wat met het doen te maken heeft<br/>vb:praktisch is hij heel goed, theoretisch niet<br/><br/> * dat is praktisch niet uitvoerbaar<br/> [je kunt het niet doen]<br/><br/> * handig of doelmatig<br/>vb:haar aanpak is erg praktisch</div>"
praten|"<div class=""article""><div class=""k"">praten</div>praten<br/> * woorden uitspreken, iets zeggen<br/>vb:Kees is een jaar en hij kan nog niet praten<br/><br/> * laat hem maar praten<br/> [je moet je niets van hem aantrekken]<br/> * praat me d'r niet van<br/> [ik wil er niets over horen]<br/> * jij hebt makkelijk praten<br/> [je doet alsof het niet ernstig is, maar dat is het wel]<br/><br/>synoniem: spreken<br/>tegenstelling: zwijgen<br/> * een gesprek voeren<br/>vb:wij moeten eens met elkaar praten<br/><br/> * met jou kan ik praten!<br/> [wij begrijpen elkaar]<br/> * langs elkaar heen praten<br/> [elkaar niet begrijpen, maar dat niet merken]<br/> * ik zal eens met haar praten<br/> [proberen haar tot andere gedachten te brengen]<br/><br/>synoniem: spreken</div>"
precies|"<div class=""article""><div class=""k"">precies</div>precies<br/> * zonder afwijkingen naar boven of beneden<br/>vb:deze plank is precies twee meter<br/><br/> * dat is precies hetzelfde<br/> [helemaal gelijk]<br/><br/>synoniemen: exact stipt nauw nauwkeurig net<br/>tegenstelling: slordig<br/> * zorgvuldig en nauwgezet<br/>vb:ze is erg precies met haar huiswerk<br/>synoniem: secuur<br/><br/> * is dat Herman? Precies!<br/> [dat heb je goed geraden]</div>"
prei|"<div class=""article""><div class=""k"">prei</div>prei<br/> * lange smalle groente, bovenaan groen, onderaan wit<br/>vb:er moet wat prei in de soep</div>"
premie|"<div class=""article""><div class=""k"">premie</div>premie<br/> * wat je moet betalen voor een verzekering<br/>vb:de premie voor de WW gaat omhoog<br/>tegenstelling: uitkering<br/> * beloning of prijs die je krijgt<br/>vb:er is een premie uitgeloofd voor de beste werker</div>"
present|"<div class=""article""><div class=""k"">present</div>present<br/> * wie ergens is<br/>vb:alle bestuursleden waren present<br/>synoniem: aanwezig<br/>tegenstellingen: weg absent<br/> * wat je van iemand krijgt zonder tegenprestatie<br/>vb:ik kreeg een aardig presentje met de Kerst<br/>synoniemen: cadeau geschenk</div>"
presentatie|"<div class=""article""><div class=""k"">presentatie</div>presentatie<br/> * het inleiden en leiden van een programma<br/>vb:de presentatie van de show was erg leuk</div>"
presenteren|"<div class=""article""><div class=""k"">presenteren</div>presenteren<br/> * laten weten dat hij iets kan krijgen<br/>vb:mag ik u een sigaret presenteren?<br/>synoniem: aanbieden<br/> * het inleiden of leiden van een programma<br/>vb:het journaal wordt gepresenteerd door Harmen Siezen</div>"
president|"<div class=""article""><div class=""k"">president</div>president<br/> * hoofd van een republiek<br/>vb:de president van de Verenigde Staten<br/> * voorzitter van een vergadering<br/>vb:de president opende de zitting</div>"
prestatie|"<div class=""article""><div class=""k"">prestatie</div>prestatie<br/> * daad die je erg goed doet<br/>vb:het omzagen van die boom was een hele prestatie<br/><br/> * hij levert een geweldige prestatie<br/> [hij doet iets heel goed]<br/><br/> * wat je doet<br/>vb:zijn prestaties zijn beneden peil</div>"
prettig|"<div class=""article""><div class=""k"">prettig</div>prettig<br/> * wat een aangename sfeer heeft<br/>vb:zij heeft een prettige kamer<br/>synoniemen: knus gezellig<br/> * waarvan je in een goede stemming komt<br/>vb:we hadden een prettig gesprek<br/>synoniemen: leuk fijn plezierig aangenaam<br/>tegenstelling: stom</div>"
prijs|"<div class=""article""><div class=""k"">prijs</div>prijs<br/> * wat je voor iets moet betalen<br/>vb:wat is de prijs van dit boek?<br/><br/> * we moeten hem tot elke prijs tegenhouden<br/> [wat het ook kost]<br/> * dat doe ik voor geen prijs<br/> [beslist niet]<br/><br/> * beloning voor de winnaar<br/>vb:Jan haalde de eerste prijs bij de wedstrijd<br/><br/> * zij valt altijd in de prijzen<br/> [wint altijd een prijs]<br/><br/><br/> * ik zou het op prijs stellen ....<br/> [ik zou het prettig vinden]<br/> * daar stel ik geen prijs op<br/> [ik wil het niet]</div>"
principe|"<div class=""article""><div class=""k"">principe</div>principe<br/> * vaste overtuiging<br/>vb:uit principe eet hij geen vlees<br/> * manier waarop het werkt of in elkaar zit<br/>vb:hij legde het principe van de motor uit<br/><br/> * in principe ga ik mee<br/> [als er niets tussenkomt]</div>"
prins|"<div class=""article""><div class=""k"">prins</div>prins<br/> * zoon van koning of koningin<br/>vb:prins Willem Alexander is de zoon van de koningin<br/> * titel van de man van de koningin<br/>vb:de man van koningin Beatrix is prins Claus<br/><br/> * van de prins geen kwaad weten<br/> [nergens iets van weten, onschuldig zijn]</div>"
printer|"<div class=""article""><div class=""k"">printer</div>printer<br/> * apparaat waarmee je computergegevens op papier afdrukt<br/>vb:de brief kwam uit de printer</div>"
proberen|"<div class=""article""><div class=""k"">proberen</div>proberen<br/> * er je best voor doen<br/>vb:hij probeerde het touw los te maken<br/>synoniemen: pogen trachten<br/> * er een proef mee doen, het testen<br/>vb:wil je deze pen proberen?<br/>synoniem: uittesten</div>"
probleem|"<div class=""article""><div class=""k"">probleem</div>probleem<br/> * waar niet meteen een antwoord of een oplossing is<br/>vb:het probleem is: we hebben geen koffie in huis<br/><br/> * daar heb ik problemen mee<br/> [ik vind het moeilijk]<br/> * een probleem oplossen<br/> [er een antwoord of oplossing voor vinden]<br/><br/>synoniemen: moeilijkheid kwestie</div>"
procent|"<div class=""article""><div class=""k"">procent</div>procent<br/> * honderdste deel<br/>vb:een procent van een tientje is een dubbeltje<br/><br/> * het is voor negenennegentig procent zeker<br/> [bijna zeker]<br/> * ik voel me niet honderd procent<br/> [niet erg lekker]</div>"
proces|"<div class=""article""><div class=""k"">proces</div>proces<br/> * bijeenkomst voor onderzoek naar iemands schuld<br/>vb:in dit proces heeft de rechter hem schuldig bevonden<br/><br/> * hem een proces aandoen<br/> [hem voor de rechtbank ergens van beschuldigen]<br/> * een proces aanspannen<br/> [een proces beginnen]<br/> * een proces winnen<br/> [de rechter is het met je eens]<br/><br/>synoniem: rechtszaak<br/> * de fasen van ontwikkeling achter elkaar<br/>vb:het proces van zijn genezing gaat niet voorspoedig</div>"
procesverbaal|"<div class=""article""><div class=""k"">procesverbaal</div>procesverbaal<br/> * verslag van een wetsovertreding<br/>vb:de politie maakte een procesverbaal op van de inbraak</div>"
procãdã|"<div class=""article""><div class=""k"">procãdã</div>procÃ©dÃ©<br/> * handelingen die je achter elkaar uitvoert om iets te maken<br/>vb:ze hebben een nieuw procÃ©dÃ© om die fundering te maken<br/>synoniem: werkwijze</div>"
produceren|"<div class=""article""><div class=""k"">produceren</div>produceren<br/> * het in elkaar zetten, laten ontstaan<br/>vb:in deze fabriek produceren ze cacaoboter<br/>synoniemen: maken fabriceren vervaardigen<br/> * voorwaarden scheppen om het te maken<br/>vb:wie produceert deze film?</div>"
product|"<div class=""article""><div class=""k"">product</div>product<br/> * wat gemaakt wordt in de industrie of gekweekt in land- en tuinbouw<br/>vb:de producten van dit bedrijf worden goed verkocht<br/> * uitkomst van vermenigvuldiging<br/>vb:het product van 4 en 2 = 8</div>"
proeven|"<div class=""article""><div class=""k"">proeven</div>proeven<br/> * het in je mond nemen om de smaak te onderzoeken<br/>vb:wil je even proeven of de soep goed is?</div>"
professor|"<div class=""article""><div class=""k"">professor</div>professor<br/> * hoogleraar aan universiteit<br/>vb:de professor praat met de studenten</div>"
profijt|"<div class=""article""><div class=""k"">profijt</div>profijt<br/> * het gunstige effect<br/>vb:we hebben veel profijt van dat woordenboek<br/>synoniem: voordeel<br/>tegenstellingen: bezwaar nadeel</div>"
programma|"<div class=""article""><div class=""k"">programma</div>programma<br/> * opsomming van wat er gaat gebeuren<br/>vb:op het programma staat een optreden van Paul de Leeuw<br/> * uitzending van radio of televisie<br/>vb:in dit programma aandacht voor de daklozen<br/> * plannen die een politieke partij met het land heeft<br/>vb:het programma van D66<br/> * instructie voor verwerking van gegevens door een computer<br/>vb:met dit programma kun je tekstverwerken</div>"
proppen|"<div class=""article""><div class=""k"">proppen</div>proppen<br/> * er grote hoeveelheden in duwen<br/>vb:hij propte de boterham in Ã©Ã©n keer in zijn mond<br/><br/> * ermee op de proppen komen<br/> [ermee voor de dag komen, het zeggen]</div>"
prostitutie|"<div class=""article""><div class=""k"">prostitutie</div>prostitutie<br/> * verschijnsel dat iemand zich laat betalen voor seks<br/>vb:er is veel prostitutie in deze wijk</div>"
protestants|"<div class=""article""><div class=""k"">protestants</div>protestants<br/> * wat met de leer van de kerkhervorming uit de 16-de eeuw te maken<br/>heeft<br/>vb:onze buren zijn protestants</div>"
provincie|"<div class=""article""><div class=""k"">provincie</div>provincie<br/> * deel van een staat met eigen bestuur<br/>vb:in de provincie Drenthe is Ter Beek de commissaris<br/> * van buiten de stad<br/>vb:dat zijn echt mensen uit de provincie<br/>synoniem: platteland</div>"
pruim|"<div class=""article""><div class=""k"">pruim</div>pruim<br/> * ronde, ovale vrucht die rood, paars of geel is<br/>vb:deze jam is van pruimen gemaakt</div>"
pseudoniem|"<div class=""article""><div class=""k"">pseudoniem</div>pseudoniem<br/> * verzonnen naam<br/>vb:het pseudoniem van Brandt Corstius is Battus<br/>synoniem: schuilnaam</div>"
psycholoog|"<div class=""article""><div class=""k"">psycholoog</div>psycholoog<br/> * wie zich bezighoudt met de studie van de menselijke geest<br/>vb:hij besprak zijn problemen met een psycholoog<br/><br/> * hij is een goed psycholoog<br/> [voelt goed aan hoe mensen denken en reageren]</div>"
publiceren|"<div class=""article""><div class=""k"">publiceren</div>publiceren<br/> * het laten drukken en verspreiden<br/>vb:deze schrijver heeft al zes boeken gepubliceerd</div>"
publiek|"<div class=""article""><div class=""k"">publiek</div>publiek<br/> * waar iedereen in kan of aan mee kan doen<br/>vb:dit postkantoor is een publiek gebouw<br/><br/> * iets publiek maken<br/> [er bekendheid aan geven]<br/> * een publiek geheim<br/> [iedereen weet het]<br/><br/>synoniem: openbaar<br/>tegenstelling: vertrouwelijk<br/> * mensen die ergens naar luisteren<br/>vb:het publiek gaf de violist een warm applaus<br/> * mensen voor wie je optreedt of voor wie je schrijft<br/>vb:het boek is niet geschreven voor dit eenvoudige publiek<br/><br/> * het grote publiek<br/> [de massa, alle mensen]</div>"
punt|"<div class=""article""><div class=""k"">punt</div>punt<br/> * bepaalde ruimte of punt in de ruimte<br/>vb:dat huis ligt op een mooi punt<br/>synoniemen: plaats plek<br/> * scherp uiteinde<br/>vb:er zit een punt aan dit potlood<br/> * hoek van vierkante lap<br/>vb:met een punt van de zakdoek veegde hij zich schoon<br/> * gespreksonderwerp<br/>vb:over het laatste punt wil ik nog even verder praten<br/><br/> * dat is een teer punt<br/> [je kunt er beter niet over praten]<br/><br/> * klein rondje, stip<br/>vb:achter de zin zet je een punt<br/><br/> * er een punt achter zetten<br/> [ermee stoppen]<br/> * de puntjes op de i zetten<br/> [heel precies werken]<br/><br/> * eenheid in het spel<br/>vb:hij haalde tien punten<br/><br/> * we stonden op het punt om te vertrekken<br/> [we zouden juist vertrekken]</div>"
pyjama|"<div class=""article""><div class=""k"">pyjama</div>pyjama<br/> * nachtkleding bestaande uit broek en jasje<br/>vb:hij draagt altijd gestreepte pyjama's</div>"
qua|"<div class=""article""><div class=""k"">qua</div>qua<br/> * wat betreft, in het genoemde opzicht<br/>vb:qua kleur vind ik die trui wel mooi</div>"
quasi|"<div class=""article""><div class=""k"">quasi</div>quasi<br/> * terwijl je doet alsof<br/>vb:ze deed quasi vrolijk<br/>synoniem: zogenaamd</div>"
quiz|"<div class=""article""><div class=""k"">quiz</div>quiz<br/> * spel waarbij je vragen moet beantwoorden<br/>vb:bij deze quiz kun je 10 000 gulden winnen</div>"
raad|"<div class=""article""><div class=""k"">raad</div>raad<br/> * wat je zegt dat hij het best kan doen<br/>vb:misschien kan je leraar je raad geven<br/><br/> * hij weet daar wel raad op<br/> [weet wel wat je moet doen]<br/> * daar weet ik geen raad mee<br/> [daar kan ik niets mee]<br/> * ik ben ten einde raad<br/> [weet echt niet meer wat ik moet doen]<br/> * hem met raad en daad bijstaan<br/> [hem zoveel mogelijk helpen]<br/> * goede raad is duur<br/> [een goede oplossing vinden voor een groot probleem is moeilijk]<br/><br/>synoniem: advies<br/> * groep mensen die advies geeft of bestuurt<br/>vb:hij zit in de ondernemingsraad van dit bedrijf<br/><br/> * gemeenteraad<br/> [bestuur van de gemeente]<br/> * Hoge Raad<br/> [belangrijkste rechtbank]<br/><br/><br/> * met voorbedachte rade<br/> [van tevoren gepland]</div>"
raam|"<div class=""article""><div class=""k"">raam</div>raam<br/> * uitsparing in muur met glas erin<br/>vb:ik keek door het raam naar buiten<br/>synoniem: venster<br/> * lijst van hout<br/>vb:zij spande het kleed op een raam</div>"
raar|"<div class=""article""><div class=""k"">raar</div>raar<br/> * anders dan gewoon, speciaal<br/>vb:hij vertelde een raar verhaal<br/><br/> * ik voel me zo raar<br/> [duizelig, misselijk]<br/><br/>synoniemen: eigenaardig merkwaardig vreemd typisch gek wonderlijk<br/>tegenstellingen: gangbaar gebruikelijk gewoon normaal</div>"
